category,name,main_price,has_multiple_markets,market_count,prices,page,average_price,min_price,max_price
Meyve ve Sebze,Limon Taze ,29.95,False,,[],2,,,
Meyve ve Sebze,Salata Kıvırcık  Adet,44.95,False,,[],3,,,
Meyve ve Sebze,Muz Yerli ,67.9,True,+3 Market,"[67.9, 69.0, 69.9, 79.95]",3,71.6875,67.9,79.95
Meyve ve Sebze,Domates Sivri,29.5,False,,[],3,,,
Meyve ve Sebze,Armut Santa Marıa,54.9,False,,[],3,,,
Meyve ve Sebze,Salatalık Badem,79.9,False,,[],3,,,
Meyve ve Sebze,Kıvırcık,44.5,False,,[],3,,,
Meyve ve Sebze,Salata Kıvırcık  Adet,44.95,False,,[],3,,,
Meyve ve Sebze,Roka Adet,14.95,False,,[],3,,,
Meyve ve Sebze,Zerdeçal 80 Gr Adet,59.95,False,,[],3,,,
Meyve ve Sebze,Kurutulmuş Domates 250 Gr Paket,59.9,False,,[],3,,,
Meyve ve Sebze,Enginar 4 Lü Kova Adet ,99.5,False,,[],3,,,
Meyve ve Sebze,Hindistan Cevizi Adet,39.75,True,+1 Market,"[39.75, 44.95]",3,42.35,39.75,44.95
Meyve ve Sebze,Kızartmalık Patates File,27.5,False,,[],3,,,
Meyve ve Sebze,Salata Kıvırcık,29.9,False,,[],3,,,
Meyve ve Sebze,Tatlı Domates 250 Gr Paket Adet,44.95,False,,[],3,,,
Meyve ve Sebze,Soğan Yeni Hasat,13.9,False,,[],3,,,
Meyve ve Sebze,Soğan Taze Demet Işl.,44.95,False,,[],3,,,
Meyve ve Sebze,Patlıcan Kemer Pazar,59.9,False,,[],3,,,
Meyve ve Sebze,Portakal Yapraklı ,24.95,False,,[],3,,,
Meyve ve Sebze,Garliko Kurutulmuş Dolmalık Patlıcan,99.9,False,,[],3,,,
Meyve ve Sebze,Elma Starking Atıştırmalık,29.0,False,,[],3,,,
Meyve ve Sebze,Kabak Sakız Paket,54.95,False,,[],3,,,
Meyve ve Sebze,Karnabahar,29.95,True,+1 Market,"[29.95, 34.9]",3,32.425,29.95,34.9
Meyve ve Sebze,Kıl Sivri Biber,139.95,False,,[],3,,,
Meyve ve Sebze,Göbek Ekonomik Adet,12.95,False,,[],4,,,
Meyve ve Sebze,Salata Kıvırcık Skycrops Adet,42.95,False,,[],4,,,
Meyve ve Sebze,Elma Starking Atıştırmalık,29.0,False,,[],4,,,
Meyve ve Sebze,Kırmızı Biber,119.5,False,,[],4,,,
Meyve ve Sebze,Sarımsak File,54.0,False,,[],4,,,
Meyve ve Sebze,Kivi Paket,24.9,True,+1 Market,"[24.9, 49.5]",4,37.2,24.9,49.5
Meyve ve Sebze,Marul,54.0,False,,[],4,,,
Meyve ve Sebze,Ispanak ,39.5,False,,[],4,,,
Meyve ve Sebze,Maydanoz Demet Paket Adet,14.95,False,,[],4,,,
Meyve ve Sebze,Mısır Haşlanmış Paket,69.0,False,,[],4,,,
Meyve ve Sebze,Enginar 4 Lü Kova Adet ,99.5,False,,[],4,,,
Meyve ve Sebze,Domates Şeker Paket,49.95,False,,[],4,,,
Meyve ve Sebze,Biber Sivri Paket,37.5,True,+1 Market,"[37.5, 86.95]",4,62.225,37.5,86.95
Meyve ve Sebze,Salata Kıvırcık,29.9,False,,[],4,,,
Meyve ve Sebze,Nane,19.5,False,,[],4,,,
Meyve ve Sebze,Mantar Tabak,52.5,False,,[],4,,,
Meyve ve Sebze,Pancar Haşlanmış Paket,75.0,False,,[],4,,,
Meyve ve Sebze,Lahana Beyaz Adet,89.95,False,,[],4,,,
Meyve ve Sebze,Sarımsak File,54.0,False,,[],4,,,
Meyve ve Sebze,Lahana Brüksel 500 Gr Paket Adet,84.95,False,,[],4,,,
Meyve ve Sebze,Kabak Sakız Paket,54.95,False,,[],4,,,
Meyve ve Sebze,Kumkuat Paket,29.5,False,,[],4,,,
Meyve ve Sebze,Kara Lahana Demet,29.5,False,,[],4,,,
Meyve ve Sebze,Dereotu Demet Paket Adet,17.95,False,,[],4,,,
Meyve ve Sebze,Domates Kokteyl Paket,45.9,False,,[],5,,,
Meyve ve Sebze,Sıkmalık Portakal File,28.75,True,+1 Market,"[28.75, 28.75]",5,28.75,28.75,28.75
Meyve ve Sebze,Kabak ,29.95,True,+1 Market,"[29.95, 45.0]",5,37.475,29.95,45.0
Meyve ve Sebze,Karnabahar,29.95,True,+1 Market,"[29.95, 34.9]",5,32.425,29.95,34.9
Meyve ve Sebze,Kabak Helvacı Muscat,19.95,False,,[],5,,,
Meyve ve Sebze,Lahana Kırmızı,59.95,False,,[],5,,,
Meyve ve Sebze,Kabak Sakız,47.9,True,+1 Market,"[47.9, 54.95]",5,51.425,47.9,54.95
Meyve ve Sebze,Maydonoz Adet,7.95,False,,[],5,,,
Meyve ve Sebze,Salata Atom Adet,47.95,False,,[],5,,,
Meyve ve Sebze,Zerdeçal 80 Gr Adet,59.95,False,,[],5,,,
Meyve ve Sebze,Domates Şeker Paket,49.95,False,,[],5,,,
Meyve ve Sebze,Kara Lahana Demet,29.5,False,,[],5,,,
Meyve ve Sebze,Turp Vezir,45.0,True,+1 Market,"[45.0, 49.5]",5,47.25,45.0,49.5
Meyve ve Sebze,Domates,32.95,True,+4 Market,"[32.95, 39.9, 39.9, 39.95, 49.5]",5,40.44,32.95,49.5
Meyve ve Sebze,Patlıcan Kemer,59.9,True,+1 Market,"[59.9, 74.95]",5,67.425,59.9,74.95
Meyve ve Sebze,Dolmalık Biber,64.9,True,+1 Market,"[64.9, 69.5]",5,67.2,64.9,69.5
Meyve ve Sebze,Limon,29.75,True,+1 Market,"[29.75, 29.75]",5,29.75,29.75,29.75
Meyve ve Sebze,Patlıcan Kemer,59.9,True,+1 Market,"[59.9, 74.95]",5,67.425,59.9,74.95
Meyve ve Sebze,Biber Sivri Paket,37.5,True,+1 Market,"[37.5, 86.95]",5,62.225,37.5,86.95
Meyve ve Sebze,Elma Golden Atıştırmalık,29.0,False,,[],5,,,
Meyve ve Sebze,Kabak Sakız Paket,54.95,False,,[],5,,,
Meyve ve Sebze,Biber Dolma Paket,27.5,False,,[],6,,,
Meyve ve Sebze,Muz Yerli ,67.9,True,+3 Market,"[67.9, 69.0, 69.9, 79.95]",6,71.6875,67.9,79.95
Meyve ve Sebze,Soğan Yeni Hasat,13.9,False,,[],6,,,
Meyve ve Sebze,Soğan Kırmızı,39.9,True,+1 Market,"[39.9, 44.95]",6,42.425,39.9,44.95
Meyve ve Sebze,Kurutulmuş Domates 250 Gr Paket,59.9,False,,[],6,,,
Meyve ve Sebze,Karnabahar Adet,39.95,False,,[],6,,,
Meyve ve Sebze,Muz Yerli ,67.9,True,+3 Market,"[67.9, 69.0, 69.9, 79.95]",6,71.6875,67.9,79.95
Meyve ve Sebze,Domates Sivri,29.5,False,,[],6,,,
Meyve ve Sebze,Zerdeçal 80 Gr Adet,59.95,False,,[],6,,,
Meyve ve Sebze,Dereotu Demet Paket Adet,17.95,False,,[],6,,,
Meyve ve Sebze,Hindistan Cevizi,29.0,True,+1 Market,"[29.0, 39.75]",6,34.375,29.0,39.75
Meyve ve Sebze,Enginar 4 Lü Kova Adet ,99.5,False,,[],6,,,
Meyve ve Sebze,Maydanoz,14.75,False,,[],6,,,
Meyve ve Sebze,Zerdeçal 80 Gr Adet,59.95,False,,[],6,,,
Meyve ve Sebze,Kuru Soğan,18.5,True,+2 Market,"[18.5, 18.75, 19.5]",6,18.916666666666668,18.5,19.5
Meyve ve Sebze,Soğan Yeni Hasat,13.9,False,,[],6,,,
Meyve ve Sebze,Avokado Adet,39.9,True,+1 Market,"[39.9, 49.5]",6,44.7,39.9,49.5
Meyve ve Sebze,Turp Vezir,45.0,True,+1 Market,"[45.0, 49.5]",6,47.25,45.0,49.5
Meyve ve Sebze,Çilek Paket,135.0,False,,[],6,,,
Meyve ve Sebze,Domates Şeker Paket,49.95,False,,[],6,,,
Meyve ve Sebze,Zencefil 200 Gr Adet,64.95,False,,[],6,,,
Meyve ve Sebze,Köy Biberi Paket,99.95,False,,[],6,,,
Meyve ve Sebze,Salatalık Çengelköy Paket,49.5,False,,[],7,,,
Meyve ve Sebze,Beyaz Lahana,19.95,True,+2 Market,"[19.95, 29.5, 29.9]",7,26.45,19.95,29.9
Meyve ve Sebze,Hindistan Cevizi Adet,39.75,True,+1 Market,"[39.75, 44.95]",7,42.35,39.75,44.95
Meyve ve Sebze,Çilek Paket,135.0,False,,[],7,,,
Meyve ve Sebze,Salata Kıvırcık,29.9,False,,[],7,,,
Meyve ve Sebze,Kuru Patlıcan Dizi,89.5,False,,[],7,,,
Meyve ve Sebze,Kırmızı Lahana,64.9,True,+1 Market,"[64.9, 69.5]",7,67.2,64.9,69.5
Meyve ve Sebze,Soğan ,17.95,True,+1 Market,"[17.95, 19.9]",7,18.924999999999997,17.95,19.9
Meyve ve Sebze,Domates Salkım Paket,38.95,False,,[],7,,,
Meyve ve Sebze,Domates Eko,32.9,False,,[],7,,,
Meyve ve Sebze,Zerdeçal Paket,59.9,False,,[],7,,,
Meyve ve Sebze,Salatalık Badem,79.9,False,,[],7,,,
Meyve ve Sebze,Mantar Kestane,54.5,False,,[],7,,,
Meyve ve Sebze,Nane,19.5,False,,[],7,,,
Meyve ve Sebze,Kara Lahana Demet,29.5,False,,[],7,,,
Meyve ve Sebze,Mango Adet,44.95,False,,[],7,,,
Meyve ve Sebze,Kabak Helvacı Paket,74.95,False,,[],7,,,
Meyve ve Sebze,Soğan Kuru Dökme,14.95,False,,[],7,,,
Meyve ve Sebze,Galya Kavun,34.9,False,,[],7,,,
Meyve ve Sebze,Brüksel Lahanası Paket,69.5,False,,[],7,,,
Meyve ve Sebze,Kuru Patlıcan Dizi,89.5,False,,[],8,,,
Meyve ve Sebze,Kabak Helvacı Muscat,19.95,False,,[],8,,,
Meyve ve Sebze,Biber Kapya 400 Gr Adtet,44.9,False,,[],8,,,
Meyve ve Sebze,Patlıcan ,64.0,True,+1 Market,"[64.0, 69.5]",8,66.75,64.0,69.5
"Et, Tavuk ve Bal%C4%B1k",Tavuk But Kemikli Şenpiliç - Lezita ,79.9,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Dana Yemeklik Kaburga,389.95,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Tarım Kredi Dana Işıl İşlem Görmüş Baton Sucuk 380 Gr,159.0,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Sultan Premium Dana Kavurma 100 Gr,134.9,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Sucuk Piliç Kangal 400 Gr Beşler,85.0,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Banvit Bi Dilim Piliç Salam 60 Gr,13.5,True,+2 Market,"[13.5, 15.5, 15.5]",1,14.833333333333334,13.5,15.5
"Et, Tavuk ve Bal%C4%B1k",Polonez Hindi Parça Etli Salam 50 Gr,31.9,True,+1 Market,"[31.9, 43.25]",1,37.575,31.9,43.25
"Et, Tavuk ve Bal%C4%B1k",Tavuk Bonfile Küçük Tabak Şenpiliç ,210.0,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Namet 7/24 Hindi Salam 75 Gr,22.0,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Bütün Kuzu,535.95,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Maret Dana İşkembe Pişmiş 400 Gr,95.0,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Müslümoğlu Dana Kasap Sucuk 400 Gr,235.0,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Fileto Piliç Izgara Dilimli 120 Gr Lezita,32.0,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Salam Hindi Büfe 500 Gr Pınar Lezzet Keyfi,65.0,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Tadpi Piliç Pirzola,139.0,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Keskinoğlu Kalçalı But,59.9,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Polonez Füme Et Sade 90 Gr,72.9,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Migros Piliç Jambon 90 Gr,30.75,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Sucuk Dana Kangal Isıl 220 Gr Coşkun,138.5,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Migros Karides 400 Gr,299.95,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Polonez Pastırma 90 Gr,273.5,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Erpiliç Poşetli Bütün Piliç,99.95,False,,[],1,,,
"Et, Tavuk ve Bal%C4%B1k",Pınar Keyifle Hindi Salam 500 Gr,65.0,True,+1 Market,"[65.0, 65.0]",1,65.0,65.0,65.0
"Et, Tavuk ve Bal%C4%B1k",Salam Piliç 250 Gr Banvit,31.5,True,+1 Market,"[31.5, 34.5]",1,33.0,31.5,34.5
"Et, Tavuk ve Bal%C4%B1k",Sucuk Dana Kangal Fermente 350 Gr Torku,245.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Banvit Piliç Acılı Kebap 400 Gr,59.5,True,+1 Market,"[59.5, 59.5]",2,59.5,59.5,59.5
"Et, Tavuk ve Bal%C4%B1k",Pınar İllaki Dana Sucuk 240 Gr,285.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Yaylatürk Kekikli Hindi But Füme Jambon - 120 Gr,220.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Tadpi Piliç Izgara Tava,210.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Özlem Küvet Dana Kış Sucuğu Kg,619.9,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Jambon Piliç 2 X 60 Gr Polonez,37.5,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Lezita But Izgara Tava,210.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Lezita Kanat,199.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Erşan Dana Kasap Sucuk 300 Gr,219.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Dardanel Susida Ton Wrap 120 Gr,99.0,True,+1 Market,"[99.0, 109.0]",2,104.0,99.0,109.0
"Et, Tavuk ve Bal%C4%B1k",Banvit Piliç Izgara Tava 750 Gr,299.95,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Sucuk Dana Kangal Fermente 350 Gr Torku,245.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Erşan Dilimli Çemeni Sıyrılmış Dana Pastırma 110 Gr,199.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Tadpi Piliç Izgara Kanat,199.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Namet Dana Kavurma 150 Gr,189.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Pınar Aç Bitir Macar Salam 60 Gr,49.25,True,+1 Market,"[49.25, 52.5]",2,50.875,49.25,52.5
"Et, Tavuk ve Bal%C4%B1k",Kıyma Dana 400 Gr,195.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Sucuk Piliç Kangal 250 Gr Tombik,42.5,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Namet Fıstıklı Hindi Salam 7/24 50 Gr,17.5,True,+3 Market,"[17.5, 18.95, 19.5, 20.0]",2,18.9875,17.5,20.0
"Et, Tavuk ve Bal%C4%B1k",Sucuk Piliç 250 Gr Vakumlu Kangal Doyfarm,42.5,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Pınar Hindi Etli Salam Uzun Kg,359.0,False,,[],2,,,
"Et, Tavuk ve Bal%C4%B1k",Banvit Vakumlu Piliç Sucuk 250g,42.5,True,+1 Market,"[42.5, 42.5]",2,42.5,42.5,42.5
"Et, Tavuk ve Bal%C4%B1k",Apikoğlu Kurutulmuş Füme Et 100 Gr,318.25,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Lezita Piliç Kangal Sucuk 250 Gr,42.5,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Dana Şiş Urfa Kebap ,549.0,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Keskinoğlu But Pirzola,139.0,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Hazır Pişmiş Köfte Kasap 240 Gr Gedik,39.5,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Carrefour Dana Macar Salam 50 Gr,25.5,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Sucuk Piliç Büfe 450 Gr Lezita,74.25,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Lezzetlim Dilimli Pastırma 120 Gr,149.0,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Maret Dana Kasap Sucuk 400 Gr,215.0,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Salam Piliç Füme 60 Gr Lezita,19.5,True,+2 Market,"[19.5, 19.5, 19.5]",3,19.5,19.5,19.5
"Et, Tavuk ve Bal%C4%B1k",Migros Dana Jambon 90 Gr,52.75,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Namet Piliç Jambon 7 / 24 50 Gr,25.25,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Başyazıcı İnan Dana Sucuk 400 Gr,239.0,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Köfte Dana Izgara 400 Gr Beşler,179.0,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Polonez Fermente Kangal Sucuk 200 Gr,199.0,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Banvit Piliç Baget,119.9,True,+1 Market,"[119.9, 129.95]",3,124.925,119.9,129.95
"Et, Tavuk ve Bal%C4%B1k",Salam Piliç Dilimli 60 Gr Lezita,13.5,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Banvit Tabaklı Bütün Piliç,109.9,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Migros Hindi Füme Eti 90 Gr,34.75,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Banvit Piliç Baget 750 Gr,114.95,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Pınar Keyifle Dana Macar Salam Büyük Dilim 50 Gr,28.75,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Namet Fıstıklı Hindi Salam 7/24 50 Gr,17.5,True,+3 Market,"[17.5, 18.95, 19.5, 20.0]",3,18.9875,17.5,20.0
"Et, Tavuk ve Bal%C4%B1k",Banvit Izgara Tava,264.0,False,,[],3,,,
"Et, Tavuk ve Bal%C4%B1k",Özlem Dana Füme Kuru Et 100 Gr,265.0,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Pastırma Dana Çemensiz 80 Gr Şahin,156.0,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Apikoğlu Parça Pastırma 80 Gr,144.9,True,+1 Market,"[144.9, 215.0]",4,179.95,144.9,215.0
"Et, Tavuk ve Bal%C4%B1k",Sucuk Piliç Kangal 250 Gr Gedik,42.5,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Özlem Dana Pastırma Çemeni Sıyrılmış 100 Gr,240.0,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Donuk Dana Kıyma 400 Gr,170.0,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Sucuk Dana Kangal Isıl 220 Gr Coşkun,138.5,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Erpiliç Pirzola,139.0,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Sucuk Piliç Büfe 450 Gr Lezita,74.25,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Salam Dana Macar Sade - Fıstıklı 250 Gr Emin,99.0,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Namet Dana Kavurma 150 Gr,189.0,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Banvit Piliç Acılı Kebap 400 Gr,59.5,True,+1 Market,"[59.5, 59.5]",4,59.5,59.5,59.5
"Et, Tavuk ve Bal%C4%B1k",Apikoğlu Kurutulmuş Füme Et 100 Gr,318.25,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Özlem Dana Macar Salam 90 Gr,69.9,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Lezita Dilimli Piliç Sucuk 400 Gr,67.5,True,+1 Market,"[67.5, 67.5]",4,67.5,67.5,67.5
"Et, Tavuk ve Bal%C4%B1k",Pınar Hindi Etli Salam Uzun Kg,359.0,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Sucuk Piliç 260 Gr Dilimli Hünkar Beşler,64.5,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Pınar Dana Sucuk Aç Bitir 75 Gr,63.9,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Döner Piliç 200 Gr Keskinoğlu,62.5,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Apikoğlu Kangal Sucuk 340 Gr,565.0,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Beypiliç Fileto,234.95,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Namet Hindi Füme 200 Gr,88.0,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Salam Piliç Büfe 1000 Gr Lezita Bi Lezzetli,59.5,False,,[],4,,,
"Et, Tavuk ve Bal%C4%B1k",Salam Hindi Dilimli 75 Gr Baştacı Mini,21.0,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Sultan Premium Dana Kavurma 100 Gr,134.9,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Erpiliç Poşetli Bütün Piliç,99.95,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Lezzetlim Dana Kuşbaşı 400 Gr,228.5,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",İmren Piliç Baget,99.9,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Tarım Kredi Dana Kasap Sucuk 400 Gr,215.0,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Banvit Vakumlu Piliç Sucuk 250g,42.5,True,+1 Market,"[42.5, 42.5]",5,42.5,42.5,42.5
"Et, Tavuk ve Bal%C4%B1k",Sucuk Dana 300 Gr Fermente Nostalji Beşler,219.0,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Namet Fıstıklı Hindi Salam 7/24 50 Gr,17.5,True,+3 Market,"[17.5, 18.95, 19.5, 20.0]",5,18.9875,17.5,20.0
"Et, Tavuk ve Bal%C4%B1k",Namet 7 / 24 Hindi Salam 60 Gr,17.5,True,+2 Market,"[17.5, 17.6, 17.6]",5,17.566666666666666,17.5,17.6
"Et, Tavuk ve Bal%C4%B1k",Bolca Hindi Alt But Kemiksiz Et 500 Gr,196.95,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Namet 7 / 24 Hindi Füme 60 Gr,17.5,True,+5 Market,"[17.5, 21.9, 22.0, 22.0, 22.5, 22.5]",5,21.400000000000002,17.5,22.5
"Et, Tavuk ve Bal%C4%B1k",Tadpi Piliç Baget,109.5,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Polonez Çemeni Sıyrılmış Pastırma 75 Gr,245.9,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Cumhuriyet Dana Parmak Sucuk 300 Gr,254.5,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Carrefour Çemeni Sıyrılmış Dana Pastırma 120,171.9,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Sucuk Dana Fermente Kangal 200 Gr Danet,95.0,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Sucuk Dana Kangal Isıl 220 Gr Coşkun,138.5,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Kocaman Marine Hamsi 200 Gr,119.95,False,,[],5,,,
"Et, Tavuk ve Bal%C4%B1k",Banvit Piliç Izgara Tava,299.95,False,,[],5,,,
